0,1487,13,1482,-1,1462,-24,1477
0,1459,13,1486,3,1509,-20,1436
0,1343,7,1472,4,1496,-12,1348
0,1399,-4,1430,5,1504,-10,1436
0,1496,-6,1340,-3,1514,-7,1487
0,1431,-8,1430,-11,1500,-3,1454
0,1562,-9,1504,-14,1496,-3,1581
0,1572,-3,1542,-11,1491,-2,1572
0,1562,2,1533,-5,1496,4,1567
0,1496,7,1496,-1,1500,7,1496
0,1422,7,1504,2,1504,7,1422
0,1445,3,1482,5,1514,2,1450
0,1459,1,1482,6,1509,1,1468
0,1500,1,1434,5,1504,3,1504
0,1473,2,1430,1,1504,4,1468
0,1436,-0,1430,-4,1496,0,1431
0,1491,-3,1500,-7,1452,-4,1496
0,1496,-2,1533,-6,1481,-9,1496
0,1496,-1,1509,-4,1491,-6,1496
0,1514,-0,1500,-3,1491,-7,1615
0,1634,10,1463,-5,1500,-4,1581
0,1543,15,1500,-5,1496,-3,1548
0,1491,17,1496,-2,1504,-4,1473
0,1385,10,1467,0,1504,-3,1362
0,1362,-3,1486,-0,1514,-5,1371
0,1496,-13,1439,-2,1500,-10,1500
0,1610,-12,1477,-6,1509,-7,1581
0,1496,-9,1509,-6,1504,-5,1504
0,1653,-7,1500,-4,1504,-5,1677
0,1610,5,1496,-3,1500,0,1586
0,1500,11,1491,-1,1504,5,1496
0,1440,10,1500,0,1504,33,1417
0,1417,4,1500,-5,1504,16,1417
0,1487,0,1533,-3,1504,2,1500
0,1496,-1,1514,-2,1504,3,1496
0,1482,-0,1504,-1,1509,-0,1473
0,1422,-1,1500,-1,1504,-6,1413
0,1463,-4,1472,-1,1504,-4,1463
0,1477,-1,1467,-4,1509,-12,1468
0,1473,1,1509,-3,1528,-2,1473
0,1487,1,1500,-3,1514,-5,1487
